,Review,Rating
1809,staying,4
1810,francisc,5
1811,sf,4
1812,com,5
1813,sf,5
1814,matt,5
1815,sol,4
1816,rat,4
1817,morning,5
1818,appli,1
1819,excellent,5
1820,staying,3
1821,staff,3
1822,breakfast,4
1823,tim,3
1824,building,1
1825,hesitation,5
1826,wouldnçé,3
1827,chosen,1
1828,impressiv,5
1829,stay,5
1830,pacific,3
1831,stop,4
1832,hotel,4
1833,stay,4
1834,fran,5
1835,stay,5
1836,hotel,5
1837,lobby,5
1838,valu,4
1839,pm,3
1840,hotel,5
1841,pric,4
1842,morning,4
1843,experienc,4
1844,night,4
1845,hotel,4
1846,motel,4
1847,recommendation,5
1848,plac,5
1849,fin,4
1850,advi,5
1851,sleeping,5
1852,pric,5
1853,right,4
1854,great,4
1855,pier,2
1856,stay,4
1857,day,4
1858,frill,3
1859,holiday,5
1860,warned,4
1861,stay,5
1862,return,5
1863,francisc,5
1864,impressed,3
1865,hotel,5
1866,money,5
1867,location,3
1868,stay,4
1869,great,5
1870,recommend,4
1871,stay,4
1872,plac,4
1873,hotel,1
1874,origin,4
1875,walk,4
1876,budget,4
1877,occupied,5
1878,recommend,4
1879,soon,5
1880,usa,5
1881,creak,2
1882,recommend,4
1883,enjoyabl,5
1884,weekend,4
1885,hesitation,5
1886,microwav,5
1887,stay,4
1888,ontari,4
1889,town,4
1890,look,2
1891,city,5
1892,recommended,5
1893,francisc,4
1894,accessabl,5
1895,sf,4
1896,easy,5
1897,day,5
1898,banan,3
1899,friend,5
1900,help,5
1901,return,4
1902,austral,5
1903,peopl,5
1904,breakfast,5
1905,futur,4
1906,vars,4
1907,pric,4
1908,tim,2
1909,inn,5
1910,holiday,1
1911,city,5
1912,luck,2
1913,stay,4
1914,breakfast,3
1915,choic,2
1916,skill,2
1917,sf,4
1918,friend,5
1919,room,3
1920,inn,2
1921,concerned,4
1922,recommendation,1
1923,cost,5
1924,pleasant,4
1925,drunk,5
1926,high,2
1927,return,5
1928,pric,5
1929,stead,3
1930,town,3
1931,explor,4
1932,surprised,4
1933,away,5
1934,desk,1
1935,experienc,4
1936,cold,3
1937,bett,5
1938,cent,5
1939,basic,4
1940,stay,5
1941,thing,2
1942,stay,1
1943,work,4
1944,bew,1
1945,hous,1
1946,beach,4
1947,st,2
1948,night,3
1949,recommended,2
1950,addresstelephon,3
1951,stay,4
1952,h,4
1953,valu,2
1954,ocean,4
1955,comb,5
1956,famili,1
1957,are,3
1958,deal,4
1959,overnight,4
1960,shuttl,3
1961,hawai,2
1962,night,4
1963,located,4
1964,tim,5
1965,waikik,4
1966,stay,5
1967,areaalohaj,4
1968,regret,4
1969,definately,5
1970,valet,4
1971,enjoy,5
1972,island,5
1973,honolulu,5
1974,soon,5
1975,aloh,5
1976,trip,4
1977,stay,4
1978,clean,4
1979,stay,5
1980,averag,3
1981,waikik,4
1982,californ,5
1983,waikik,5
1984,pennsylvan,5
1985,outrigg,4
1986,asked,5
1987,returning,5
1988,halekulan,2
1989,stay,4
1990,waikik,5
1991,shopping,5
1992,help,5
1993,aloh,5
1994,hotel,5
1995,bargain,5
1996,awesom,5
1997,island,4
1998,night,4
1999,lik,5
2000,beach,4
2001,recommend,5
2002,hotel,4
2003,hotel,1
2004,buy,5
2005,hilari,2
2006,break,4
2007,return,5
2008,enjoy,5
2009,visit,4
2010,expectiom,4
2011,stay,2
2012,valu,4
2013,room,1
2014,fin,4
2015,stay,1
2016,quart,4
2017,world,5
2018,hour,1
2019,politenes,1
2020,are,4
2021,purpos,3
2022,brandish,1
2023,hotw,5
2024,frequent,4
2025,inn,5
2026,staff,2
2027,attractiom,4
2028,orle,5
2029,quart,2
2030,recov,3
2031,orle,4
2032,worked,2
2033,travel,1
2034,family,4
2035,stay,4
2036,hotel,1
2037,rock,3
2038,money,1
2039,spot,3
2040,budget,5
2041,charl,4
2042,stay,1
2043,impressed,4
2044,trip,5
2045,garden,5
2046,plac,4
2047,stay,5
2048,creepy,4
2049,stay,5
2050,stay,5
2051,world,2
2052,thank,4
2053,tinted,1
2054,recommend,1
2055,alexislovejeromeandysteviemarkdayl,5
2056,drink,5
2057,card,5
2058,room,5
2059,anytim,5
2060,deliv,2
2061,cours,2
2062,st,4
2063,pric,3
2064,restaurant,4
2065,attentiv,4
2066,reservation,5
2067,serv,4
2068,money,5
2069,loved,2
2070,return,5
2071,expectatiom,3
2072,stay,4
2073,experienc,1
2074,hom,1
2075,standard,2
2076,jeopardized,4
2077,level,1
2078,serv,2
2079,standard,3
2080,speed,5
2081,hotel,4
2082,carlton,1
2083,hotel,5
2084,omn,3
2085,stay,4
2086,are,3
2087,vibrant,3
2088,fin,2
2089,pric,3
2090,chanc,1
2091,hotel,5
2092,charg,2
2093,outstanding,3
2094,fan,4
2095,helpful,5
2096,reasonabl,4
2097,mes,4
2098,stand,1
2099,best,5
2100,ask,3
2101,hotel,3
2102,lemoyn,2
2103,stay,4
2104,managementsav,1
2105,headach,1
2106,hom,5
2107,wanted,1
2108,qualify,3
2109,standard,1
2110,help,5
2111,hilton,5
2112,welcoming,4
2113,experienc,4
2114,walk,5
2115,recommend,4
2116,food,5
2117,hilton,5
2118,bread,4
2119,outstanding,4
2120,draft,3
2121,flight,4
2122,terribl,2
2123,hotel,5
2124,exception,5
2125,dissapointed,5
2126,week,5
2127,fin,4
2128,stay,4
2129,bett,2
2130,night,4
2131,recommended,5
2132,soon,5
2133,pap,5
2134,helpful,4
2135,stay,5
2136,stay,5
2137,block,4
2138,stay,5
2139,pin,5
2140,freeman,5
2141,expectatiom,5
2142,helpful,5
2143,buck,4
2144,term,5
2145,wonderful,5
2146,ray,5
2147,sush,5
2148,long,5
2149,weekend,4
2150,day,5
2151,hyatt,5
2152,easy,5
2153,choic,3
2154,reservatiom,4
2155,deal,5
2156,account,2
2157,facility,4
2158,hotel,1
2159,given,3
2160,inf,5
2161,plac,3
2162,sta,5
2163,stay,4
2164,seattl,4
2165,helpful,4
2166,gam,5
2167,method,4
2168,parking,4
2169,definitely,5
2170,right,4
2171,cleannes,3
2172,distanc,3
2173,aolcom,3
2174,deal,4
2175,plac,4
2176,averag,4
2177,disappointed,2
2178,charm,5
2179,garag,5
2180,blessing,5
2181,away,5
2182,heartbeat,5
2183,pati,3
2184,tim,1
2185,stay,4
2186,room,4
2187,wireles,4
2188,towed,1
2189,stay,5
2190,union,5
2191,seattl,5
2192,interstat,5
2193,stay,5
2194,beautiful,4
2195,hotel,4
2196,inn,2
2197,kim,5
2198,lend,3
2199,seattl,4
2200,seattl,5
2201,recommend,5
2202,hotel,5
2203,stay,5
2204,choic,4
2205,gam,5
2206,steal,5
2207,economic,5
2208,tied,5
2209,union,5
2210,seattl,5
2211,trip,5
2212,term,5
2213,experienc,5
2214,seattl,4
2215,rest,5
2216,hotel,5
2217,sur,4
2218,suit,4
2219,review,4
2220,handicapped,3
2221,stay,2
2222,instead,3
2223,seattl,5
2224,airport,5
2225,stay,1
2226,nic,5
2227,hotel,1
2228,friendly,5
2229,day,1
2230,stay,1
2231,way,5
2232,car,1
2233,advis,2
2234,courtyard,2
2235,away,1
2236,breakfast,4
2237,review,2
2238,say,4
2239,excellent,3
2240,vacation,2
2241,det,4
2242,wif,1
2243,check,2
2244,fun,4
2245,w,5
2246,certainly,4
2247,fair,3
2248,ne,5
2249,quart,2
2250,dinn,5
2251,orle,1
2252,quality,4
2253,stay,1
2254,orle,4
2255,stay,3
2256,newburyport,5
2257,fianc,5
2258,brok,4
2259,soon,5
2260,day,2
2261,location,5
2262,location,4
2263,getaway,3
2264,pric,3
2265,commendabl,4
2266,compliment,4
2267,stay,4
2268,excellent,4
2269,skipped,1
2270,updated,1
2271,perfect,4
2272,stay,5
2273,pleasur,5
2274,orle,5
2275,bad,4
2276,action,5
2277,complet,4
2278,job,4
2279,orle,5
2280,room,5
2281,bett,4
2282,orle,5
2283,stay,4
2284,cruis,5
2285,stay,5
2286,stay,4
2287,desk,4
2288,stay,4
2289,real,5
2290,pric,4
2291,futur,5
2292,recommend,4
2293,are,3
2294,park,3
2295,fre,5
2296,look,1
2297,hotel,2
2298,seattl,4
2299,breakfast,4
2300,stay,4
2301,stay,1
2302,wonderful,1
2303,staying,2
2304,plac,5
2305,minut,4
2306,stay,4
2307,are,2
2308,hotel,4
2309,stay,5
2310,wanted,4
2311,recommend,5
2312,money,5
2313,stay,3
2314,francisc,4
2315,stay,4
2316,location,5
2317,location,4
2318,heartbeat,4
2319,covered,3
2320,penny,5
2321,rang,4
2322,say,2
2323,tim,2
2324,stay,1
2325,stay,5
2326,stay,4
2327,located,2
2328,smil,4
2329,stay,5
2330,fun,4
2331,acces,3
2332,adequat,3
2333,stay,5
2334,money,3
2335,walking,3
2336,vacation,5
2337,ick,3
2338,futur,5
2339,york,5
2340,experienc,5
2341,pay,5
2342,fit,4
2343,serv,3
2344,stay,5
2345,patrick,5
2346,serv,5
2347,fransisc,3
2348,lov,5
2349,quality,5
2350,friend,5
2351,drink,5
2352,someday,5
2353,stay,5
2354,serv,5
2355,cost,2
2356,walk,5
2357,highly,5
2358,awful,4
2359,staying,5
2360,hotel,5
2361,return,5
2362,visiting,5
2363,stat,5
2364,worth,5
2365,pretenti,4
2366,pay,5
2367,palac,5
2368,location,5
2369,hotel,5
2370,location,4
2371,pampered,5
2372,say,5
2373,wond,5
2374,spot,5
2375,ny,5
2376,plac,4
2377,happy,4
2378,island,5
2379,disappointing,3
2380,men,5
2381,wrong,5
2382,off,4
2383,hotel,5
2384,manhattan,3
2385,fortun,5
2386,went,1
2387,tim,4
2388,reservation,5
2389,stay,5
2390,palac,5
2391,palac,5
2392,walked,4
2393,stay,5
2394,property,1
2395,world,5
2396,l,1
2397,hotel,3
2398,employe,1
2399,lifefresn,5
2400,are,2
2401,hotel,4
2402,bett,1
2403,hotel,2
2404,stay,1
2405,francisc,4
2406,away,1
2407,parking,3
2408,dirty,1
2409,hotel,1
2410,mis,2
2411,stay,3
2412,night,1
2413,budget,2
2414,excellent,3
2415,stay,1
2416,bett,1
2417,money,2
2418,hawai,5
2419,prisom,1
2420,travel,3
2421,hom,1
2422,island,3
2423,search,2
2424,pric,3
2425,perfectly,5
2426,matt,3
2427,experienc,5
2428,really,5
2429,disappointed,4
2430,hom,5
2431,visit,5
2432,plan,5
2433,london,5
2434,fantastic,5
2435,steakhous,5
2436,luck,5
2437,phot,5
2438,ambienc,5
2439,talking,5
2440,soon,4
2441,look,4
2442,plac,5
2443,ritz,2
2444,acceptabl,5
2445,stay,5
2446,escap,5
2447,pric,4
2448,juan,4
2449,camp,5
2450,trip,4
2451,snob,4
2452,soon,5
2453,matt,3
2454,ramon,5
2455,property,3
2456,hotel,5
2457,min,5
2458,dogd,2
2459,downsid,5
2460,starbuck,4
2461,disappointed,3
2462,ric,5
2463,stay,5
2464,return,5
2465,interested,4
2466,hotel,5
2467,effort,5
2468,spot,4
2469,returnmichaelnyc,5
2470,contest,5
2471,atmosph,4
2472,rc,2
2473,experienc,5
2474,experienc,5
2475,deliv,4
2476,ala,5
2477,steep,5
2478,charged,3
2479,plac,5
2480,world,4
2481,hotel,5
2482,room,5
2483,vacation,5
2484,tim,2
2485,usa,1
2486,money,2
2487,hotel,5
2488,perfect,4
2489,trip,5
2490,cocktail,2
2491,chees,3
2492,caëù,3
2493,help,2
2494,responded,2
2495,futur,5
2496,stay,5
2497,experienc,5
2498,friend,1
2499,experienc,5
2500,convent,5
2501,managed,5
2502,much,5
2503,jerry,5
2504,shopping,5
2505,hopping,5
2506,long,5
2507,memorabl,5
2508,accomodatiom,2
2509,period,5
2510,serv,2
2511,disappointed,2
2512,com,5
2513,day,5
2514,juan,5
2515,hotel,5
2516,spac,4
2517,charm,5
2518,gorge,5
2519,definitely,5
2520,crowd,3
2521,definitely,5
2522,lacking,2
2523,wait,4
2524,off,2
2525,day,2
2526,vacation,2
2527,isnçé,3
2528,lovely,3
2529,return,5
2530,money,5
2531,bar,2
2532,excellent,5
2533,refill,4
2534,vacation,4
2535,happy,5
2536,family,5
2537,add,5
2538,return,2
2539,money,3
2540,week,2
2541,return,5
2542,ric,1
2543,preferenc,3
2544,stay,5
2545,activity,5
2546,recommend,5
2547,el,4
2548,overwhelmed,2
2549,ne,4
2550,managementstay,1
2551,car,2
2552,stay,1
2553,doubl,2
2554,probably,4
2555,possibl,3
2556,food,1
2557,need,5
2558,plac,4
2559,nt,2
2560,shocking,4
2561,can,1
2562,enjoy,5
2563,seriously,1
2564,occupancy,4
2565,vacation,2
2566,ric,4
2567,spoiled,5
2568,resort,3
2569,disappointed,3
2570,reservatiom,5
2571,going,5
2572,completed,5
2573,plac,5
2574,recommended,5
2575,definitely,4
2576,cont,5
2577,beach,4
2578,island,4
2579,conquist,4
2580,great,4
2581,definitely,5
2582,conquist,4
2583,shut,4
2584,going,4
2585,do,4
2586,voyag,4
2587,world,4
2588,stay,2
2589,bett,5
2590,westin,1
2591,ric,1
2592,drawback,3
2593,juan,3
2594,ideal,2
2595,bedspread,2
2596,pac,3
2597,sunset,5
2598,beat,5
2599,cool,5
2600,ny,5
2601,mar,3
2602,night,5
2603,island,1
2604,menu,4
2605,hotel,4
2606,rent,1
2607,bett,1
2608,loved,5
2609,thank,5
2610,attraction,5
2611,pay,4
2612,expensiv,4
2613,adi,1
2614,beautiful,5
2615,target,5
2616,pleasur,4
2617,court,5
2618,someplac,3
2619,fun,5
2620,countrysid,3
2621,restaurant,2
2622,coupl,2
2623,travel,1
2624,wanted,4
2625,resort,5
2626,mar,4
2627,aaaa,1
2628,horribl,4
2629,ripoff,4
2630,great,4
2631,tim,4
2632,feeding,4
2633,st,4
2634,missed,4
2635,hotel,4
2636,enjoy,4
2637,sight,3
2638,mar,5
2639,gladly,5
2640,week,5
2641,recommended,5
2642,went,4
2643,westin,5
2644,tim,4
2645,definitely,4
2646,staying,3
2647,leav,4
2648,beautiful,4
2649,stay,5
2650,stay,4
2651,best,2
2652,complaint,4
2653,heartbeat,5
2654,ye,4
2655,vacation,4
2656,recommend,4
2657,mar,2
2658,everyday,4
2659,nightm,3
2660,helpfulshelley,3
2661,com,4
2662,return,3
2663,property,3
2664,terribl,3
2665,selection,4
2666,westin,2
2667,westin,4
2668,troubl,1
2669,serv,4
2670,stay,4
2671,bett,1
2672,ridicul,3
2673,westin,2
2674,caban,5
2675,resort,4
2676,quit,5
2677,tim,2
2678,reccommend,4
2679,ric,5
2680,try,3
2681,disappointed,3
2682,parrot,5
2683,grac,4
2684,usa,4
2685,hernandezniev,5
2686,day,5
2687,arrrrgh,5
2688,flow,3
2689,loved,5
2690,best,5
2691,ground,2
2692,peopl,5
2693,ric,5
2694,experienc,4
2695,pretty,5
2696,pa,5
2697,visit,5
2698,wi,3
2699,marin,4
2700,check,5
2701,lov,5
2702,martin,5
2703,ye,5
2704,resort,5
2705,plac,1
2706,tomorrow,4
2707,ask,4
2708,lov,5
2709,amen,2
2710,wint,5
2711,visit,5
2712,index,5
2713,futur,5
2714,staying,4
2715,deal,4
2716,wonderful,1
2717,round,4
2718,aggravation,1
2719,freezing,2
2720,review,2
2721,friendli,4
2722,building,2
2723,best,5
2724,affordabl,4
2725,motel,2
2726,alga,1
2727,wish,4
2728,pay,1
2729,bett,1
2730,resort,1
2731,resort,1
2732,rl,3
2733,vacatiom,1
2734,trip,4
2735,definetely,4
2736,palac,3
2737,food,3
2738,experienc,2
2739,imodium,2
2740,sh,2
2741,wrong,4
2742,gros,2
2743,bye,2
2744,trip,3
2745,return,2
2746,appreciated,5
2747,work,5
2748,resort,4
2749,travel,3
2750,boy,4
2751,vacation,5
2752,favorit,5
2753,vacation,4
2754,iberost,1
2755,fre,3
2756,tim,4
2757,ye,4
2758,thumb,4
2759,hotel,1
2760,think,4
2761,hom,4
2762,gem,3
2763,disappointed,2
2764,breakfast,4
2765,return,1
2766,plac,5
2767,away,5
2768,relaxation,4
2769,friendly,4
2770,tast,4
2771,nt,4
2772,cours,5
2773,enjoy,5
2774,valu,2
2775,experienc,3
2776,reserv,5
2777,strung,5
2778,terribl,2
2779,tip,3
2780,averag,3
2781,paradisu,4
2782,included,3
2783,impressed,3
2784,good,4
2785,tc,2
2786,paradis,5
2787,planned,5
2788,definitely,5
2789,tast,2
2790,honeymoon,5
2791,pardisu,4
2792,lik,5
2793,differenc,5
2794,smiled,5
2795,fun,5
2796,tip,5
2797,stay,5
2798,paradisu,4
2799,disappointed,5
2800,enjoy,5
2801,walk,4
2802,recours,1
2803,contact,4
2804,questiom,5
2805,fast,4
2806,ye,5
2807,tim,4
2808,futur,4
2809,clos,5
2810,quick,4
2811,plac,4
2812,nc,5
2813,wish,1
2814,paradisu,5
2815,j,4
2816,help,5
2817,beach,4
2818,serv,1
2819,guest,2
2820,wait,4
2821,plac,2
2822,resort,4
2823,adventur,2
2824,paradisu,5
2825,travellerbh,2
2826,travelsc,4
2827,rain,5
2828,resort,3
2829,day,4
2830,beach,5
2831,tim,4
2832,night,3
2833,nyc,4
2834,plac,1
2835,going,5
2836,nt,2
2837,href,4
2838,lov,5
2839,lighten,5
2840,todannbelgium,5
2841,hurt,5
2842,plac,1
2843,bar,4
2844,paradis,5
2845,certainly,5
2846,tripç,3
2847,way,4
2848,wait,5
2849,wait,5
2850,lik,5
2851,paradisu,2
2852,ye,5
2853,blessing,5
2854,ari,2
2855,grac,5
2856,way,1
2857,fanatic,4
2858,lum,4
2859,can,4
2860,lik,4
2861,resort,1
2862,enjoy,5
2863,vacation,1
2864,return,5
2865,right,3
2866,complex,5
2867,pric,3
2868,tim,5
2869,ye,5
2870,enjoy,5
2871,great,4
2872,day,5
2873,spf,5
2874,resort,1
2875,questiom,4
2876,bavaroç,4
2877,email,5
2878,email,4
2879,vacation,5
2880,good,2
2881,tim,5
2882,amazing,5
2883,countri,4
2884,complex,2
2885,travel,4
2886,appreciat,3
2887,amazing,1
2888,tru,4
2889,okayç,1
2890,stor,4
2891,sc,4
2892,probl,4
2893,contact,4
2894,enjoy,3
2895,employe,5
2896,packag,4
2897,healthy,5
2898,easy,4
2899,dyann,5
2900,tim,2
2901,money,3
2902,beach,3
2903,email,5
2904,enjoy,2
2905,disappointed,3
2906,return,5
2907,definitely,2
2908,hotel,5
2909,help,4
2910,email,4
2911,island,3
2912,trip,5
2913,tim,4
2914,anytim,5
2915,visit,5
2916,food,2
2917,resort,2
2918,likely,5
2919,hotel,2
2920,great,4
2921,kelly,4
2922,sbcglobalnet,3
2923,hotmailcom,1
2924,tim,4
2925,nic,4
2926,disappointing,1
2927,saying,5
2928,serv,3
2929,tim,5
2930,tim,4
2931,trolley,4
2932,toront,3
2933,martin,2
2934,helped,5
2935,resort,5
2936,lueg,5
2937,return,5
2938,non,1
2939,differenc,2
2940,can,4
2941,coxnetadi,5
2942,weath,4
2943,littl,3
2944,worried,4
2945,lovely,4
2946,wait,4
2947,princes,5
2948,run,3
2949,fun,2
2950,mayb,2
2951,it`,4
2952,disappointed,4
2953,can,1
2954,risk,2
2955,enjoy,3
2956,plac,5
2957,resort,1
2958,amer,5
2959,travelling,3
2960,atmosph,4
2961,away,2
2962,kim,4
2963,got,4
2964,vacation,5
2965,country,4
2966,resort,4
2967,way,4
2968,holiday,4
2969,food,4
2970,friend,5
2971,holiday,4
2972,vacation,4
2973,enjoy,4
2974,soon,2
2975,trip,5
2976,mexic,2
2977,treat,5
2978,br,1
2979,bad,5
2980,tim,5
2981,return,4
2982,princ,5
2983,vacation,4
2984,visit,3
2985,plac,4
2986,can,4
2987,wish,5
2988,tim,5
2989,hotel,5
2990,ye,5
2991,enjoy,4
2992,away,2
2993,beautiful,5
2994,princes,5
2995,disguis,1
2996,mexic,1
2997,holiday,4
2998,enjoy,2
2999,man,5
3000,laugh,5
3001,thi,5
3002,hotel,4
3003,refused,1
3004,lov,5
3005,quanity,1
3006,hair,4
3007,loved,5
3008,depend,1
3009,end,1
3010,tropic,1
3011,plac,4
3012,serv,1
3013,negativ,4
3014,hom,4
3015,travel,4
3016,stay,4
3017,land,5
3018,friend,5
3019,booked,4
3020,spot,4
3021,hotel,4
3022,circumstanc,3
3023,comp,2
3024,enjoy,5
3025,extensiv,5
3026,doll,4
3027,instead,2
3028,walking,4
3029,vacation,1
3030,thought,4
3031,resort,5
3032,heartbeat,5
3033,wish,5
3034,resort,5
3035,ct,5
3036,hotel,4
3037,plac,5
3038,fabul,5
3039,nic,4
3040,dissapointed,1
3041,worth,5
3042,best,5
3043,money,2
3044,return,1
3045,somebody,4
3046,tim,5
3047,returning,3
3048,republic,4
3049,worldç,4
3050,trip,3
3051,arriv,3
3052,fun,3
3053,dominic,2
3054,rs,4
3055,resort,1
3056,bett,4
3057,children,5
3058,answ,4
3059,ye,5
3060,tip,4
3061,travel,5
3062,resort,2
3063,probl,3
3064,traveling,2
3065,vacationenjoy,3
3066,pric,5
3067,ye,5
3068,help,4
3069,driv,4
3070,breakfast,5
3071,recommend,5
3072,enjoy,5
3073,tim,4
3074,reed,5
3075,stayed,5
3076,beach,2
3077,wayyyyyyyyyyyy,5
3078,kid,5
3079,day,4
3080,lat,4
3081,long,4
3082,gmailcom,5
3083,hoilday,5
3084,vacation,4
3085,food,4
3086,republic,2
3087,vacation,4
3088,cam,2
3089,vacation,3
3090,tropic,2
3091,offered,5
3092,enjoy,5
3093,troubl,2
3094,stay,5
3095,disappointed,5
3096,spray,4
3097,wait,4
3098,travel,5
3099,stay,5
3100,fantastic,5
3101,enjoy,5
3102,serv,4
3103,beautiful,4
3104,relax,5
3105,saf,3
3106,resort,4
3107,paradis,5
3108,trip,5
3109,questiom,4
3110,helpful,5
3111,can,5
3112,vacation,4
3113,jim,4
3114,tim,5
3115,resort,5
3116,questiom,2
3117,enjoy,4
3118,resort,4
3119,ye,5
3120,helpful,2
3121,paradis,2
3122,amand,2
3123,aliv,1
3124,actuatiom,5
3125,beach,3
3126,nt,1
3127,stay,1
3128,recommend,1
3129,vacation,3
3130,stay,3
3131,ye,1
3132,heartbeat,5
3133,ignored,2
3134,good,3
3135,recommend,2
3136,luck,2
3137,sad,2
3138,bern,5
3139,soft,1
3140,resort,4
3141,bldg,2
3142,food,3
3143,can,3
3144,definitley,5
3145,st,5
3146,visit,5
3147,resort,5
3148,fac,2
3149,resort,5
3150,email,2
3151,orde,2
3152,absolutely,4
3153,family,5
3154,say,1
3155,definataley,2
3156,review,5
3157,ad,5
3158,stink,2
3159,resort,5
3160,trip,5
3161,trip,5
3162,carib,4
3163,cracked,2
3164,goldç,1
3165,resort,2
3166,gold,1
3167,etc,2
3168,tim,3
3169,email,5
3170,vacation,4
3171,sink,1
3172,hotel,5
3173,tim,5
3174,relax,5
3175,fun,4
3176,anyday,4
3177,lessonsenjoy,5
3178,email,4
3179,worth,3
3180,tr,2
3181,ta,5
3182,away,3
3183,ye,5
3184,jb,5
3185,high,2
3186,wint,4
3187,bett,2
3188,aolcom,4
3189,fun,4
3190,stay,4
3191,fphillipsd,4
3192,stay,2
3193,stephani,4
3194,instead,4
3195,recommend,4
3196,ye,5
3197,choic,1
3198,forget,5
3199,country,5
3200,slev,5
3201,salut,5
3202,tropic,5
3203,tim,5
3204,alex,4
3205,fun,5
3206,vacation,4
3207,cinnamon,4
3208,away,2
3209,r,5
3210,spanish,4
3211,can,5
3212,hom,5
3213,aolcom,1
3214,room,1
3215,experienc,1
3216,probl,2
3217,spec,4
3218,can,5
3219,luck,3
3220,flying,5
3221,enjoy,5
3222,airport,4
3223,mosquito,5
3224,valu,4
3225,dessert,5
3226,famili,5
3227,nearby,3
3228,night,2
3229,matt,2
3230,recommend,5
3231,vacation,4
3232,trip,4
3233,try,4
3234,girl,4
3235,lovely,4
3236,plac,5
3237,drowning,2
3238,resort,3
3239,think,2
3240,thing,5
3241,hand,5
3242,fantastiqu,4
3243,week,4
3244,surpris,4
3245,beautiful,4
3246,valu,5
3247,location,1
3248,resort,3
3249,opinion,5
3250,cond,3
3251,ye,5
3252,awesom,5
3253,penthous,5
3254,onlin,1
3255,hop,5
3256,spanish,5
3257,juan,5
3258,stay,4
3259,stay,4
3260,chanc,5
3261,return,4
3262,day,5
3263,beat,5
3264,good,4
3265,machin,4
3266,quiet,4
3267,pamel,5
3268,visit,4
3269,marriott,5
3270,property,4
3271,stay,4
3272,vacation,3
3273,wat,2
3274,fantastic,4
3275,guy,1
3276,mater,3
3277,stay,3
3278,resort,4
3279,hotel,4
3280,help,4
3281,spanglish,4
3282,return,4
3283,avenu,2
3284,maryland,4
3285,ocean,3
3286,hotel,5
3287,roomscot,4
3288,marriott,5
3289,intercontinent,3
3290,stay,4
3291,way,5
3292,folk,5
3293,stay,5
3294,suggest,5
3295,recommend,5
3296,helpful,4
3297,cost,1
3298,plac,2
3299,resort,2
3300,look,4
3301,worth,4
3302,plac,5
3303,recommend,5
3304,resort,3
3305,weekend,5
3306,do,2
3307,restaurant,4
3308,trip,5
3309,fun,5
3310,kid,5
3311,used,2
3312,hotel,3
3313,lik,4
3314,instead,4
3315,pric,4
3316,touch,3
3317,lif,2
3318,awhil,4
3319,carib,5
3320,hotel,4
3321,sanity,5
3322,hotel,4
3323,room,4
3324,ric,5
3325,location,4
3326,acces,4
3327,experienc,5
3328,vacation,4
3329,juan,4
3330,optiom,2
3331,tim,3
3332,meal,3
3333,week,5
3334,visit,4
3335,recommend,5
3336,hotel,4
3337,hilton,3
3338,are,3
3339,bett,1
3340,hom,2
3341,doll,2
3342,gues,2
3343,money,3
3344,choic,1
3345,tim,5
3346,learn,1
3347,return,4
3348,high,5
3349,unhelpful,1
3350,help,5
3351,level,2
3352,town,5
3353,juan,3
3354,sit,5
3355,hotel,1
3356,list,1
3357,anymor,2
3358,helped,3
3359,hilton,4
3360,serv,3
3361,hotel,2
3362,ridicul,4
3363,bridg,5
3364,aolcom,2
3365,sos,3
3366,tasted,4
3367,vacation,4
3368,someday,4
3369,sugarnev,1
3370,try,2
3371,hilton,4
3372,rat,4
3373,desired,2
3374,overall,4
3375,think,3
3376,stay,4
3377,beach,5
3378,ric,1
3379,bar,3
3380,cost,4
3381,inn,4
3382,noisy,4
3383,island,4
3384,hotel,4
3385,mis,5
3386,final,4
3387,plaz,1
3388,deal,3
3389,beach,4
3390,tim,3
3391,forum,3
3392,ocean,4
3393,beat,5
3394,leav,5
3395,thing,1
3396,are,3
3397,going,3
3398,great,3
3399,car,2
3400,loved,5
3401,check,2
3402,outsid,2
3403,great,4
3404,money,4
3405,expected,4
3406,aw,1
3407,deal,3
3408,expectatiom,3
3409,plac,1
3410,help,2
3411,accommodating,4
3412,futur,4
3413,rid,3
3414,cruis,4
3415,return,3
3416,hotel,4
3417,worth,1
3418,smok,2
3419,ric,5
3420,sur,4
